,TVOC,CO2,PM 2.5,PM 10,pm25Value,pm10Value,delta_Pw,delta_Pt,window1_area,window2_area,temp_in_air,rainfall,wind_direction,wind_speed,air_pressure,humidity_in_air,time_prime
2020-01-01 00:23:00,439.10902214177037,1790.4721877754832,8.82910559111584,11.156458358704038,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,250.10000000000025,1.0,1017.099999999999,59.80000000000006,0
2020-01-01 00:24:00,440.3709148348841,1791.8032524223497,9.329711802109513,10.638565207387964,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,255.79999999999973,0.899999999999999,1017.099999999999,60.0,0
2020-01-01 00:25:00,440.68864611894026,1792.1156449479333,10.70270876809679,11.214774957188903,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,260.2000000000003,0.899999999999999,1017.0,60.40000000000006,0
2020-01-01 00:26:00,442.00335253776876,1793.3024575652719,9.367838232119476,10.635330176476005,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,262.2999999999997,0.7999999999999993,1017.0,60.69999999999994,0
2020-01-01 00:27:00,443.7232449864226,1794.8720352457942,10.409547407334511,12.458751027653898,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,256.7999999999997,0.899999999999999,1017.0,60.80000000000006,0
2020-01-01 00:28:00,444.9651327291009,1796.040004316904,9.265936254331807,10.967301407324575,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,256.5,0.899999999999999,1017.0,61.0,0
2020-01-01 00:29:00,445.6413476308078,1796.6518712074937,10.363517263639794,12.488517415943814,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,247.10000000000025,0.899999999999999,1017.0,61.0,0
2020-01-01 00:30:00,445.4539674014853,1796.4974466140811,9.656937169691988,10.972943403475936,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,259.89999999999975,0.7999999999999993,1017.0,60.69999999999994,0
2020-01-01 00:31:00,447.1913632747755,1798.2128371768192,9.551821998794262,10.468296863557839,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,265.20000000000033,0.6000000000000008,1017.0,60.69999999999994,0
2020-01-01 00:32:00,446.55630994884234,1797.5837463933321,9.590217554384175,11.294211583565971,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,268.0,0.5,1017.0,60.69999999999994,0
2020-01-01 00:33:00,445.0048823443475,1796.0654854238426,9.724963663677208,11.956839933511885,28.0,50.0,0.0,0.0,0.0,0.0,-1.799999999999998,0.0,265.10000000000025,0.7000000000000004,1017.0,60.59999999999994,0
2020-01-01 00:34:00,443.7650175381567,1794.9035984403624,9.538301238325884,10.516651263392866,28.0,50.0,0.0,0.0,0.0,0.0,-1.799999999999998,0.0,256.60000000000025,0.7999999999999993,1017.0,61.0,0
2020-01-01 00:35:00,442.49207427799223,1793.7449076876871,11.072958350509365,11.95829706039413,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,252.89999999999975,1.0,1017.0,61.30000000000006,0
2020-01-01 00:36:00,439.18181279115583,1790.763907658209,10.421590540106417,10.741554500353311,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,249.79999999999973,1.0,1016.900000000001,61.40000000000006,0
2020-01-01 00:37:00,442.1498724788631,1793.4992685451653,11.008500925421426,11.862564507608823,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,250.5,0.899999999999999,1016.900000000001,61.19999999999994,0
2020-01-01 00:38:00,448.52092384915017,1799.5720116428092,7.72859179695001,8.22897796478355,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,248.5,0.7999999999999993,1016.900000000001,61.09999999999994,0
2020-01-01 00:39:00,447.3784931802988,1798.4466879873557,9.31079571912228,11.352762481363646,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,250.20000000000027,0.7000000000000004,1016.900000000001,60.90000000000006,0
2020-01-01 00:40:00,441.2464333010009,1792.669148103219,10.90347359519865,12.216715678102636,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,264.0,0.7999999999999993,1016.900000000001,61.09999999999994,0
2020-01-01 00:41:00,438.11386386059826,1789.7943127003007,9.544012519205447,11.17340090714612,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,261.89999999999975,0.7999999999999993,1016.900000000001,61.09999999999994,0
2020-01-01 00:42:00,435.8395575914023,1787.6837271624383,9.836527159463065,13.049484730833774,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,265.70000000000033,0.7000000000000004,1016.900000000001,60.90000000000006,0
2020-01-01 00:43:00,433.9601766484658,1785.9320451842893,9.928469714771449,12.554977925658326,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,273.0,0.7000000000000004,1016.900000000001,60.90000000000006,0
2020-01-01 00:44:00,434.2826649873648,1786.2710114216986,9.696759739428066,12.030665983078288,28.0,50.0,0.0,0.0,0.0,0.0,-1.7000000000000017,0.0,286.70000000000033,0.5,1016.900000000001,60.69999999999994,0
